Platform,Type,Owned,ForSale,Wishlist,Title,Publisher,Developer,DateAdded,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Beat,PlayedCompletion,Notes
"Wii","VideoGame",1,0,0,"Bakugan: Battle Brawlers","Activision","Now Production Co.","10/04/2019","CIB","3.41","5.53","6.42","5.53","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Battle of the Bands","THQ","Planet Moon Studios","02/20/2019","CIB","2.65","4.9","4.92","4.9","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Bigfoot: Collision Course","null","null","02/23/2019","Sealed","4.42","5.63","11.15","11.15","8",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Birthday Party Bash","2K Play","Cat Daddy Games, LLC","06/05/2021","Sealed","3.5","4.55","7.37","7.37","8",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Call of Duty 3","Activision","Exakt","02/20/2019","CIB","4.93","4.95","20.15","4.95","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Call of Duty: World at War","Activision","Treyarch","05/06/2021","CIB","3.95","5.48","15.51","5.48","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Crash of the Titans","Sierra","Radical Entertainment Inc.","02/20/2019","CIB","9.5","13.2","27.98","13.2","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Epic Mickey","Disney Interactive","Junction Point Studios","02/20/2019","CIB","5.37","6.83","16.11","6.83","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Epic Mickey 2: The Power of Two","Disney Interactive","Junction Point Studios","02/20/2019","CIB","4.75","7.98","15.21","7.98","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Gummy Bears Minigolf","Nintendo","Storm City Games","05/06/2021","Boxed","4.1","4.46","8.18","5.89","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"I Spy: Spooky Mansion","Scholastic","Gusto Games Ltd.","05/07/2020","CIB","3.51","6.84","12.42","6.84","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Just Dance 3","Ubisoft Entertainment","Ubisoft","02/20/2019","CIB","4.84","4.99","16.95","4.99","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Looney Tunes: Acme Arsenal","null","null","02/20/2020","CIB","5.01","5.28","9.49","5.28","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Mario Kart Wii","Nintendo","Nintendo","02/19/2019","CIB","19","21.6","69.69","21.6","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Mario Party 8","Nintendo","Hudson Entertainment, Inc.","02/20/2019","CIB","21.8","23.88","93.19","23.88","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Metroid Prime 3: Corruption","Nintendo","Retro Studios","02/20/2019","Sealed","11.99","14.72","85.69","85.69","8",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Rayman Raving Rabbids 2","Ubisoft Entertainment","Ubisoft","06/08/2019","Loose","4.93","5.18","12.05","4.93","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Red Steel","Ubisoft Entertainment","Ubisoft","02/20/2019","Sealed","3.99","5.24","18.48","18.48","8",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Sonic Unleashed","Sega","Sonic Team","02/19/2019","CIB","7.56","9.26","30.21","9.26","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Star Wars: The Clone Wars Lightsaber Duels","LucasArts Entertainment Company LLC","Krome Studios Pty Ltd.","02/20/2019","CIB","4.34","5.37","14.16","5.37","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Star Wars: The Clone Wars Republic Heroes","LucasArts Entertainment Company LLC","Krome Studios Pty Ltd.","02/20/2019","CIB","4.84","6.24","14.51","6.24","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Star Wars: The Force Unleashed","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","02/20/2019","CIB","3.88","4.13","20.83","4.13","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Super Mario Galaxy","Nintendo","Nintendo","02/19/2019","CIB","10.52","13.28","367.39","13.28","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Super Smash Bros. Brawl","Nintendo","Game Arts","02/19/2019","CIB","12.5","13.81","99.89","13.81","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"The Legend of Zelda: Skyward Sword","Nintendo","Nintendo EAD","02/19/2019","CIB","22.09","28.39","131.88","28.39","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"The Legend of Zelda: Twilight Princess","Nintendo","Nintendo","02/19/2019","CIB","12.58","13","138.8","13","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Tron: Evolution – Battle Grids","Disney Interactive","nSpace","09/09/2019","CIB","4.72","4.78","5.04","4.78","-1.0",?,?,?,No, 0%,""
"Wii","VideoGame",1,0,0,"Wii Sports Resort","Nintendo","Nintendo","02/20/2019","CIB","23.78","26.3","57.38","26.3","-1.0",?,?,?,No, 0%,""
"Wii","System",1,0,0,"Black Nintendo Wii System","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","63.95","114.99","586.27","63.95","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Wii Nunchuk [Black]","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","8.19","20","25.02","8.19","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Wii Nunchuk [Black]","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","8.19","20","25.02","8.19","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Red Mario Wii Remote","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","32.65","43.16","74.51","32.65","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Red Mario Wii Remote","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","32.65","43.16","74.51","32.65","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Wii Classic Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","22.51","30.44","32","22.51","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Wii HD Component Cable","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","19.99","25.99","51.97","19.99","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Wii Nunchuk [White]","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","10.02","11.99","19.99","10.02","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Wii Nunchuk [White]","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","10.02","11.99","19.99","10.02","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"White Wii Remote","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","10.03","16.02","32.96","10.03","-1.0",?,?,?,"N/A","N/A",""
"Wii","Peripheral",1,0,0,"Wii Zapper with Link's Crossbow Training","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","14.64","22.52","25.96","14.64","-1.0",?,?,?,"N/A","N/A",""
"GameCube","VideoGame",1,0,0,"Dead to Rights","Namco","Namco","05/07/2020","CIB","5.91","6.75","15.85","6.75","8",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Disney's Tarzan Untamed","Ubisoft Entertainment","Ubisoft Montreal","01/06/2020","Loose","5.11","8.23","17.91","5.11","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Donkey Konga 2","Nintendo","Namco","02/20/2019","CIB+","10.92","23.37","42.15","23.37","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Eternal Darkness: Sanity's Requiem","Nintendo","Silicon Knights","04/16/2020","CIB","68.41","88.02","249.24","88.02","60",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"F-Zero GX","Nintendo","Amusement Vision, Ltd.","02/20/2019","CIB","58.62","77.98","184.56","77.98","-1.0",8,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"LEGO Star Wars: The Video Game","LucasArts Entertainment Company LLC","Griptonite Games","03/07/2021","CIB","6.53","10.87","46.55","10.87","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Mario Golf: Toadstool Tour","Nintendo","Camelot Software Planning","02/20/2019","CIB","23.06","33.5","52.83","33.5","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Mario Kart: Double Dash!!","Nintendo","Nintendo","02/19/2019","CIB","52.91","64.99","729.49","64.99","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Mario Party 6","Nintendo","Hudson Entertainment, Inc.","02/20/2019","CIB+","65.32","84.54","223.75","84.54","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Mario Superstar Baseball","Nintendo","Namco","07/24/2020","Loose","46.5","60.61","205.52","46.5","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Metroid Prime","Nintendo","Retro Studios","02/20/2019","CIB","24.42","34.58","373.65","34.58","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Metroid Prime","Nintendo","Retro Studios","04/27/2021","CIB","24.42","34.58","373.65","34.58","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Metroid Prime 2: Echoes","Nintendo","Retro Studios","02/08/2020","CIB","38.47","63.15","308.11","63.15","8",10,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Naruto: Clash of Ninja","D3 Publisher Inc.","Eighting Co., Ltd.","01/12/2020","Loose","6.75","9.97","26.73","6.75","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"NBA Street Vol. 2","EA Sports BIG","EA Canada","02/20/2019","CIB","22.03","29.27","61","29.27","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Need for Speed: Carbon","Electronic Arts","Black Box Games","02/20/2019","Loose","12.68","15.38","40.66","12.68","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"One Piece: Pirates' Carnival","Bandai Co., Ltd.","h.a.n.d. Inc.","02/05/2020","CIB","9.91","15.81","35.36","15.81","8",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Prince of Persia: The Sands of Time","Ubisoft Entertainment","Ubisoft","02/20/2019","CIB","9.49","13.99","29.77","13.99","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Prince of Persia: The Two Thrones","Ubisoft Entertainment","Ubisoft","04/27/2021","Loose","8.21","11.53","27.66","8.21","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Resident Evil 4","Capcom","Capcom","02/20/2019","CIB","18.32","25.99","105.92","25.99","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Resident Evil Zero","Capcom","Capcom","10/04/2019","CIB","9.9","12.43","115","12.43","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Sonic Adventure 2 Battle","Sega","Sonic Team","02/19/2019","CIB","30.38","42.72","130.56","42.72","-1.0",6,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Sonic Gems Collection","Sega","Sonic Team","02/19/2019","CIB","34.99","45.8","132.36","45.8","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Sonic Heroes","Sega","Sonic Team","02/19/2019","CIB","20.11","27.76","74.24","27.76","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Sonic Mega Collection","Sega","Sonic Team","02/19/2019","CIB","8.66","12.7","60","12.7","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Sonic Mega Collection","Sega","Sonic Team","04/27/2021","CIB","8.66","12.7","60","12.7","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"SSX 3","EA Sports BIG","EA Canada","04/27/2021","CIB","11.34","16.62","44.88","16.62","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"SSX Tricky","EA Sports BIG","EA Canada","02/20/2019","CIB","20.5","21.28","58.45","21.28","13",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Star Fox Adventures","Nintendo","Rare, Ltd.","07/24/2020","CIB","24.2","34.41","139.25","34.41","24",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Star Wars Rogue Squadron II: Rogue Leader","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","05/18/2019","Boxed","12","14.32","58.45","14","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Star Wars Rogue Squadron III: Rebel Strike","LucasArts Entertainment Company LLC","Factor 5 GmbH","02/08/2020","CIB","12.99","15.35","91.5","15.35","-1.0",10,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Super Mario Sunshine","Nintendo","Nintendo EAD","02/19/2019","CIB","25.6","35.99","329.03","35.99","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Super Mario Sunshine","Nintendo","Nintendo EAD","04/27/2021","CIB","25.6","35.99","329.03","35.99","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Super Monkey Ball 2","Sega","Amusement Vision, Ltd.","02/20/2019","CIB","21.16","26.08","81.55","26.08","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Super Monkey Ball 2","Sega","Amusement Vision, Ltd.","04/27/2021","CIB","21.16","26.08","81.55","26.08","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Super Smash Bros. Melee","Nintendo","HAL Laboratory","02/19/2019","CIB","44.49","56.25","617.32","56.25","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Legend of Zelda: Collector's Edition","Nintendo","Nintendo","02/19/2019","CIB","60.17","82.98","424.58","82.98","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Legend of Zelda: Four Swords Adventures","Nintendo","Capcom Production Studio 2","02/19/2019","CIB","54","73.25","268.71","73.25","30",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Legend of Zelda: The Wind Waker","Nintendo","Nintendo EAD","02/19/2019","Loose","54.45","66","469.98","54.45","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Legend of Zelda: Twilight Princess","Nintendo","Nintendo","03/02/2019","CIB","81.5","108.75","734.32","108.75","65",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Legend of Zelda: Twilight Princess","Nintendo","Nintendo","04/27/2021","CIB","81.5","108.75","734.32","108.75","?",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Legend of Zelda: Two-Game Bonus Disc!","Nintendo","Nintendo","02/19/2019","CIB","55","64.51","296","64.51","40",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Legend of Zelda: Two-Game Bonus Disc!","Nintendo","Nintendo","04/27/2021","CIB","55","64.51","296","64.51","?",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"The Sims","Electronic Arts","Maxis Software","03/07/2021","Loose","7.77","9.38","30.62","7.77","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Tony Hawk's Pro Skater 4","Activision","Neversoft Entertainment","04/27/2021","CIB","9.89","10.7","45","10.7","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Turok: Evolution","Acclaim Entertainment, Inc.","Acclaim Entertainment","04/27/2021","Loose","9.52","14.68","37","9.52","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"Worms Blast","Ubisoft Entertainment","Team17 Software Limited","04/27/2021","CIB","6.26","11.76","37.71","11.76","-1.0",?,?,?,No, 0%,""
"GameCube","VideoGame",1,0,0,"XGRA: Extreme-G Racing Association","Acclaim Entertainment, Inc.","Acclaim Studios Cheltenham","02/20/2019","CIB","9.77","21.43","36","21.43","-1.0",?,?,?,No, 0%,""
"GameCube","Peripheral",1,0,0,"16MB 251 Block Memory Card","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","13.7","13.96","39.09","13.7","-1.0",?,?,?,"N/A","N/A",""
"GameCube","System",1,0,0,"Black GameCube System","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","55","99.62","762.13","55","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Black Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","27.18","42.19","138.5","27.18","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Black Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","27.18","42.19","138.5","27.18","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Bongo Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","39.99","59.99","159.96","39.99","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Bongo Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","39.99","59.99","159.96","39.99","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Gameboy Player with Startup Disc","MISSING FROM DB","MISSING FROM DB","02/24/2019","Boxed","174.06","175.6","487.22","244.25","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Gamecube AV Cable","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","12.95","15","42","12.95","-1.0",?,?,?,"N/A","N/A",""
"GameCube","System",1,0,0,"Indigo GameCube System","MISSING FROM DB","MISSING FROM DB","06/12/2021","Loose","49.14","135.77","493.29","49.14","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Orange Nintendo Brand Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","35.87","39.33","110.12","35.87","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Platinum Wavebird Wireless Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","64.99","72.15","268.94","64.99","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Platinum Wavebird Wireless Controller","MISSING FROM DB","MISSING FROM DB","06/12/2021","Loose","64.99","72.15","268.94","64.99","-1.0",?,?,?,"N/A","N/A",""
"GameCube","Peripheral",1,0,0,"Wavebird Wireless Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","59.93","79.99","289.25","59.93","-1.0",?,?,?,"N/A","N/A",""
"Intellivision","VideoGame",1,0,0,"Astrosmash","Mattel Electronics","Mattel Electronics","07/24/2021","CIB","3","6.77","14.5","6.77","-1.0",?,?,?,No, 0%,""
"Intellivision","VideoGame",1,0,0,"Astrosmash","Mattel Electronics","Mattel Electronics","07/25/2021","CIB+","3","6.77","14.5","6.77","-1.0",?,?,?,No, 0%,""
"Intellivision","VideoGame",1,0,0,"Lock 'N' Chase","Mattel Electronics","Mattel Electronics","07/25/2021","CIB+","2.58","6.22","16.63","6.22","7",?,?,?,No, 0%,""
"Intellivision","VideoGame",1,0,0,"Night Stalker","Mattel Electronics","Mattel Electronics","07/25/2021","CIB+","2.1","8.5","14.5","8.5","7",?,?,?,No, 0%,""
"Intellivision","VideoGame",1,0,0,"Space Battle","Mattel Electronics","APh Technological Consulting","07/24/2021","CIB","1.41","5.86","11.71","5.86","-1.0",?,?,?,No, 0%,""
"Intellivision","VideoGame",1,0,0,"TRON Deadly Discs","Mattel Electronics","Mattel Electronics","07/25/2021","Loose","4.63","6.5","25.99","4.63","3",?,?,?,No, 0%,""
"Intellivision","System",1,0,0,"Intellivision System","MISSING FROM DB","MISSING FROM DB","07/24/2021","CIB","79.99","108.25","202.21","108.25","-1.0",?,?,?,"N/A","N/A",""
"3DS","VideoGame",1,0,0,"Code Name: S.T.E.A.M.","Nintendo","Intelligent Systems Co., Ltd.","11/05/2020","Sealed","2.17","4.58","4.63","4.63","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Dream Trigger 3D","D3 Publisher Inc.","ART Co., Ltd.","01/27/2021","Sealed","3","4.82","5.97","5.97","8",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"LEGO Legends of Chima: Laval's Journey","WB Games","TT Games","10/05/2020","Sealed","3.56","4.49","5.99","5.99","8",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Luigi's Mansion: Dark Moon","Nintendo","Next Level Games","02/20/2019","CIB","11.67","12.73","19.36","12.73","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Mario Kart 7","Nintendo","Retro Studios","08/19/2019","CIB","9.37","11.24","19.13","11.24","-1.0",6,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Metroid Prime: Federation Force","Nintendo","Next Level Games","02/20/2020","CIB","20.74","23.52","28.54","23.52","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Michael Jackson: The Experience","Ubisoft Entertainment","null","10/05/2020","CIB","4.21","5.97","8.5","5.97","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Monster Hunter 4 Ultimate","Capcom","Capcom","08/19/2019","CIB","15.19","15.46","35.86","15.46","-1.0",6,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Sonic Boom: Shattered Crystal","Sega","Sanzaru Games","02/20/2019","CIB","12.11","12.11","25.14","12.11","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Star Fox 64 3D","Nintendo","Nintendo","11/09/2019","CIB","14.93","26.6","35.27","26.6","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Super Black Bass 3D","Rising Star Games","Starfish SD","12/08/2020","Sealed","5.66","7.75","11.75","11.75","8",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"The Legend of Zelda: A Link Between Worlds","Nintendo","Nintendo","02/19/2019","CIB","14.99","21.44","76.02","21.44","13.5",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"The Legend of Zelda: Majora's Mask 3D","Nintendo","Grezzo","05/11/2019","CIB","15.95","23.5","60","23.5","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"The Legend of Zelda: Ocarina of Time 3D","Nintendo","Grezzo","05/01/2019","CIB","12.48","16.85","192.5","16.85","18",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"The Legend of Zelda: Tri Force Heroes","Nintendo","Nintendo","05/01/2019","Sealed","11.52","13.47","17.86","17.86","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"The Trash Pack","null","null","11/05/2020","Sealed","4.6","5.75","6.94","6.94","8",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Ultimate NES Remix","Nintendo","Nintendo","02/20/2019","CIB","11.43","13.1","17.48","13.1","-1.0",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Yo-kai Watch","Nintendo","Level-5","02/06/2021","Sealed","5.99","7.14","9.5","9.5","8",?,?,?,No, 0%,""
"3DS","VideoGame",1,0,0,"Yoshi's New Island","Nintendo","Arzest","08/19/2019","CIB","14.14","17.05","32.14","17.05","-1.0",?,?,?,No, 0%,""
"3DS","System",1,0,0,"Nintendo 3DS Black Zelda Limited Edition","MISSING FROM DB","MISSING FROM DB","02/22/2020","CIB+","165","321.78","640.04","321.78","-1.0",?,?,?,"N/A","N/A",""
"3DS","System",1,0,0,"Nintendo 3DS XL Black","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","199.35","209.98","314.91","199.35","-1.0",?,?,?,"N/A","N/A",""
"Atari 5200","VideoGame",1,0,0,"Centipede","Atari, Inc.","Atari","09/18/2020","Loose","5","11.86","24.99","5","5",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Dig Dug","null","Atari","07/24/2021","CIB","5.49","11.33","23.01","11.33","-1.0",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Galaxian","Atari, Inc.","Namco","09/18/2020","Loose","4.2","9.76","18.02","4.2","5",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Joust","Williams Electronic Games, Inc.","Williams","02/19/2021","Loose","8.76","17.74","25","8.76","7.99",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Kangaroo","null","null","01/29/2021","Loose","6.18","13.04","13.2","6.18","4.99",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Pac-Man","Atari, Inc.","Namco","09/18/2020","Loose","4.54","8.91","26.8","4.54","5",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Pole Position","Atari, Inc.","Atari","08/07/2020","CIB+","3.45","8.49","32.99","8.49","8",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Space Invaders","Atari, Inc.","Taito Corporation","02/19/2021","Loose","6.92","11.75","30","6.92","7.99",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Star Trek: Strategic Operations Simulator","Sega","Sega","09/18/2020","Loose","11.25","21.66","38.34","11.25","9",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Super Breakout","Atari, Inc.","Atari","10/04/2020","Loose","5.6","10","13.99","5.6","4.87",?,?,?,No, 0%,""
"Atari 5200","VideoGame",1,0,0,"Vanguard","Atari, Inc.","Atari","01/29/2021","Loose","9.99","12.67","30","9.99","6.99",?,?,?,No, 0%,""
"Atari 5200","Peripheral",1,0,0,"Atari 5200 Controller","MISSING FROM DB","MISSING FROM DB","09/29/2020","Loose","26.58","38.14","76.28","26.58","-1.0",?,?,?,"N/A","N/A",""
"Atari 5200","System",1,0,0,"Atari 5200 System","MISSING FROM DB","MISSING FROM DB","08/07/2020","Loose","110.89","180.18","197.01","110.89","-1.0",?,?,?,"N/A","N/A",""
"PS4","VideoGame",1,0,0,"Anthem","Electronic Arts","BioWare","01/27/2021","Sealed","2.94","5.64","6","6","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Assassin's Creed: Origins","Ubisoft Entertainment","Ubisoft Montreal","02/20/2019","CIB","6.72","10.22","17.99","10.22","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Battlefield 1","DICE","Electronic Arts","02/20/2019","CIB","3.65","4.7","7.29","4.7","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Borderlands 3","2K Games","Gearbox Software","10/05/2019","CIB","7.99","8.41","13.18","8.41","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Borderlands: The Handsome Collection","2K Games","Gearbox Software","02/20/2019","CIB","5.22","6.1","11.63","6.1","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Call of Duty: Black Ops IIII","Activision","Treyarch","02/20/2019","CIB","4.43","8.62","12.5","8.62","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Days Gone","Sony Computer Entertainment America","Bend Studio","06/08/2019","CIB+","9","14.92","16.99","14.92","-1.0",?,?,?,No, 0%,""
"PS4","VideoGame",1,0,0,"Diablo III: Ultimate Evil Edition","Blizzard Entertainment","Blizzard","02/20/2019","CIB","13.2","13.47","20.83","13.47","-1.0",?,?,?,No, 0%,""
