Platform,Type,Owned,ForSale,Wishlist,Title,Publisher,Developer,DateAdded,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Beat,PlayedCompletion,Notes
"Game Boy","VideoGame",1,0,0,"The Ren & Stimpy Show: Space Cadet Adventures","THQ","Imagineering Inc.","03/06/2020","Loose","3.76","43.31","128.21","3.76","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"3DO Buffet","null","null","08/28/2019","Loose","9.52","9.75","25.05","9.52","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"3DO Interactive Sampler 1","null","null","08/28/2019","Loose","9.97","32.99","54","9.97","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"3DO Interactive Sampler 3","null","null","08/28/2019","Loose","14.99","32.98","67.46","14.99","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"3DO Interactive Sampler 4","null","null","08/28/2019","Loose","14.9","32.78","66","14.9","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Alone in the Dark","Interplay Entertainment Corp.","Infogrames Europe SA","07/28/2019","CIB","19.7","30.95","42.14","30.95","-1.0",5,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Blade Force","The 3DO Company","Studio 3DO","07/27/2019","CIB","13.61","17.71","38.75","17.71","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Demolition Man","Virgin Interactive Entertainment, Inc.","Virgin Interactive Entertainment","01/31/2020","Loose","25.47","45.1","74.5","25.47","15",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"GEX","Crystal Dynamics, Inc.","Crystal Dynamics, Inc.","07/28/2019","Loose","19.99","29.57","46.26","19.99","-1.0",5,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Guardian War","Matsushita Electric Industrial Co., Ltd.","Micro Cabin Co.","07/28/2019","Loose","23.1","26.47","69.99","23.1","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"John Madden Football","Electronic Arts","Electronic Arts","11/28/2019","CIB","6.97","14.05","15.5","14.05","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Panasonic REAL 3DO Interactive Multiplayer Sampler CD","null","null","08/28/2019","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Pebble Beach Golf Links","Panasonic Interactive Media","T&E Soft","02/08/2020","Loose","7.63","8.23","14.95","7.63","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Road Rash","EA Games","Monkey Do Productions","08/31/2019","Loose","40.22","48.73","110.47","40.22","-1.0",?,?,?,No, 0%,""
"3DO","VideoGame",1,0,0,"Super Street Fighter II Turbo","Matsushita Electric Industrial Co., Ltd.","Capcom","10/18/2019","Loose","35.49","61.79","123.34","35.49","-1.0",?,?,?,No, 0%,""
"3DO","System",1,0,0,"3DO Console","MISSING FROM DB","MISSING FROM DB","07/27/2019","CIB+","172.13","252.11","639","252.11","-1.0",?,?,?,"N/A","N/A",""
"3DO","Peripheral",1,0,0,"3DO Controller","MISSING FROM DB","MISSING FROM DB","07/31/2019","Loose","36.57","37.49","40","36.57","25",?,?,?,"N/A","N/A",""
"3DO","Peripheral",1,0,0,"3DO Controller","MISSING FROM DB","MISSING FROM DB","07/31/2019","CIB","36.57","37.49","40","37.49","-1.0",?,?,?,"N/A","N/A",""
"3DO","Peripheral",1,0,0,"3DO Controller","MISSING FROM DB","MISSING FROM DB","07/31/2020","Loose","36.57","37.49","40","36.57","-1.0",?,?,?,"N/A","N/A",""
"PSP","VideoGame",1,0,0,"Buzz! Master Quiz","Sony","Relentless Software Ltd","06/08/2020","Sealed","2.72","3.72","5.5","5.5","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Chessmaster: The Art of Learning","Ubisoft Entertainment","Ubisoft Romania","06/08/2020","Loose","4.56","6.87","9.98","4.56","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Daxter","Sony","Ready at Dawn","02/20/2019","Sealed","8.49","11.22","16.04","16.04","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"God of War: Chains of Olympus","Sony Computer Entertainment","Ready at Dawn","02/19/2019","CIB","12.1","16.47","33.7","16.47","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"God of War: Ghost of Sparta","Sony Computer Entertainment","Ready at Dawn","11/08/2019","Loose","18.77","26.98","51.35","18.77","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Hot Shots Golf: Open Tee","Sony Computer Entertainment","Clap Hanz Ltd.","05/06/2021","Sealed","3.03","3.67","5.62","5.62","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Hot Shots Golf: Open Tee","Sony Computer Entertainment","Clap Hanz Ltd.","06/05/2021","Sealed","3.03","3.67","5.62","5.62","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Killzone: Liberation","SCEA","Guerrilla Games","11/08/2019","CIB","4.49","5.42","7.78","5.42","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Lumines: Puzzle Fusion","Ubisoft Entertainment","Q Entertainment","07/25/2019","Loose","4.15","4.99","22.84","4.15","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"MediEvil: Resurrection","Sony","Sony","11/08/2019","Loose","12.91","15.85","29.99","12.91","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Monster Hunter Portable 3rd","Capcom","Capcom","04/27/2019","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"MotorStorm: Arctic Edge","Sony","BigBig Studios","04/05/2021","Sealed","5.59","9.97","9.98","9.98","8",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Ratchet & Clank: Size Matters","Sony","High Impact Games","02/20/2019","CIB","7.62","10.33","16.36","10.33","8",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Secret Agent Clank","SCEA","High Impact Games","02/20/2019","Sealed","3.38","7.3","8.8","8.8","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Sega Genesis Collection","Sega","Sega","02/20/2019","Loose","12","15.45","41.5","12","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"SOCOM: U.S. Navy SEALs Fireteam Bravo","Sony Computer Entertainment","Zipper Interactive","05/06/2021","Sealed","3.49","4.46","8","8","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"SOCOM: U.S. Navy SEALs Fireteam Bravo","Sony Computer Entertainment","Zipper Interactive","06/05/2021","Sealed","3.49","4.46","8","8","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Sonic Rivals","Sega","Backbone Vancouver","11/08/2019","CIB","11.12","13.64","24.47","13.64","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Syphon Filter: Dark Mirror","SCEA","Sony Bend","06/30/2019","Sealed","4.38","5.95","12.95","12.95","8",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Syphon Filter: Logan's Shadow","Sony Computer Entertainment America","Sony Bend","08/27/2019","Sealed","2.49","4.24","6.73","6.73","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Twisted Metal: Head-On","Sony Computer Entertainment","Incognito Entertainment","02/20/2019","Boxed","8","9.41","20.84","12.31","-1.0",?,?,?,No, 0%,""
"PSP","VideoGame",1,0,0,"Wipeout Pure","Sony","Sony","02/20/2019","CIB","2.99","4.51","8.37","4.51","-1.0",?,?,?,No, 0%,""
"PSP","System",1,0,0,"PSP 1001K Console Black","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","52.5","105.68","357.07","52.5","-1.0",?,?,?,"N/A","N/A",""
"PS1","VideoGame",1,0,0,"ATV: Quad Power Racing","Acclaim Entertainment, Inc.","Climax Racing","10/04/2019","CIB","3.44","4.01","12.47","4.01","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Cool Boarders 4","989 Sports","Idol Minds","03/05/2020","Loose","4","5.72","8.8","4","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Courier Crisis","GT Interactive Software Corp.","New Level Software","07/07/2020","Loose","7.72","10","43.34","7.72","8",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Croc: Legend of The Gobbos","Fox Interactive","Argonaut Games","05/18/2019","CIB","8.5","12.8","33.03","12.8","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Driver","GT Interactive Software Corp.","Reflections Interactive","11/06/2019","Loose","6.98","10","40","6.98","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Final Fantasy IX","Squaresoft","Squaresoft","08/01/2020","CIB","10","17.74","550","17.74","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Final Fantasy VII","Squaresoft","Squaresoft","05/18/2019","CIB","17.36","44.09","1,850","44.09","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Final Fantasy VIII","Squaresoft","Squaresoft","09/09/2019","CIB","11.21","13.5","417.48","13.5","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Ford Racing","Empire Interactive Entertainment","Toolbox Design","04/18/2021","CIB","2.31","5.64","9.86","5.64","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Ford Truck Mania","Gotham Games","Alpine Studios","04/18/2021","CIB","4","5","15.36","5","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Grand Theft Auto","Take-Two Interactive Software, Inc.","DMA Design Limited","05/18/2019","CIB","9.06","15.5","35.26","15.5","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Metal Slug X","SNK","SNK","12/28/2019","CIB","26.11","46.6","170.62","46.6","30",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Namco Museum Vol. 1","Namco","Namco","12/05/2019","Loose","5.41","8.47","16.89","5.41","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Pong","Hasbro Interactive, Inc.","Supersonic Software Ltd.","11/06/2019","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"RC Revenge","Acclaim Entertainment, Inc.","Acclaim","04/18/2021","CIB","5.48","9.99","15.17","9.99","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"South Park Rally","Acclaim Entertainment, Inc.","Tantalus Media","02/20/2019","Loose","9.99","14.56","31.64","9.99","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Spec Ops: Covert Assault","Take-Two Interactive Software, Inc.","Runecraft","04/06/2020","Loose","2.88","3.06","7.5","2.88","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Spec Ops: Stealth Patrol","Take-Two Interactive Software, Inc.","Runecraft","03/05/2020","Loose","3.06","3.56","8.99","3.06","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Street Fighter Alpha 3","Capcom","Capcom","01/31/2020","CIB","16.42","26.43","90","26.43","24",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Tekken 2","Namco","Namco","01/25/2020","CIB","9.49","14.4","69.46","14.4","10",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"The Granstream Saga","THQ","Shade, Inc.","07/07/2020","Loose","12.09","25.17","44","12.09","8",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Tomb Raider","Eidos Interactive","Core Design Ltd.","02/05/2020","Loose","9.4","15.37","26.18","9.4","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Tomb Raider III Adventures of Lara Croft Collector's Edition","null","null","02/20/2019","Loose","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,No, 0%,""
"PS1","VideoGame",1,0,0,"Twisted Metal III","989 Studios","989 Studios","05/25/2019","Loose","9.63","19.4","71.44","9.63","-1.0",?,?,?,No, 0%,""
"PS1","Peripheral",1,0,0,"MultiTap Adaptor","MISSING FROM DB","MISSING FROM DB","11/28/2019","Loose","12.99","19.88","51.96","12.99","-1.0",?,?,?,"N/A","N/A",""
"PS1","Peripheral",1,0,0,"Playstation 1 Original Controller","MISSING FROM DB","MISSING FROM DB","12/31/2019","Loose","14.39","23.25","71.24","14.39","-1.0",?,?,?,"N/A","N/A",""
"PS1","System",1,0,0,"Playstation Classic","MISSING FROM DB","MISSING FROM DB","07/17/2021","CIB","43","46.01","54.58","46.01","-1.0",?,?,?,"N/A","N/A",""
"PS1","System",1,0,0,"PlayStation System","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","26","72.6","146","26","-1.0",?,?,?,"N/A","N/A",""
"PS1","Peripheral",1,0,0,"White Dual Shock Controller","MISSING FROM DB","MISSING FROM DB","05/25/2019","Loose","17.23","25.83","68.84","17.23","-1.0",?,?,?,"N/A","N/A",""
"Game Boy Color","VideoGame",1,0,0,"Armorines: Project S.W.A.R.M.","Acclaim Entertainment, Inc.","Acclaim","03/07/2021","Loose","4","9.99","17.95","4","8",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"Army Men: Sarge's Heroes 2","3DO","Game Brains","02/20/2019","Loose","6.86","12.48","16.55","6.86","-1.0",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"Disney's Tarzan","Activision","Digital Eclipse Software, Inc.","08/04/2021","Loose","4.21","11.81","35.09","4.21","-1.0",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"Nickelodeon Rugrats in Paris: The Movie","THQ","Software Creations","07/06/2021","Loose","3.8","12.99","20.06","3.8","7.5",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"NickToons Racing","Majesco Entertainment","Pipe Dream Interactive","03/07/2021","Loose","2.73","20.08","27.37","2.73","-1.0",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"Pokémon Trading Card Game","Nintendo","Nintendo","02/05/2020","Loose","19.05","97.2","120","19.05","-1.0",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"The Legend of Zelda: Link's Awakening DX","Nintendo","Nintendo","03/18/2019","Loose","38","146.52","600","38","30",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"The Legend of Zelda: Oracle of Ages","Nintendo","Capcom","04/16/2019","Loose","45.73","207.22","575.08","45.73","20",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"The Legend of Zelda: Oracle of Seasons","Nintendo","Capcom","04/16/2019","Loose","44.6","173.45","646.71","44.6","20",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"Tony Hawk's Pro Skater","Activision","Natsume","02/05/2020","Loose","1.99","15.99","200","1.99","-1.0",?,?,?,No, 0%,""
"Game Boy Color","VideoGame",1,0,0,"Yars' Revenge","Telegames, Inc.","Telegames, Inc.","02/23/2019","CIB","7.33","14.96","23.92","14.96","8",?,?,?,No, 0%,""
"Game Boy Color","System",1,0,0,"Game Boy Color Berry","MISSING FROM DB","MISSING FROM DB","03/06/2020","Loose","61","77.04","188.07","61","-1.0",?,?,?,"N/A","N/A",""
"Genesis","VideoGame",1,0,0,"Altered Beast","Sega","Sega CS R&D 2","02/19/2019","CIB","12.08","24.11","43.18","24.11","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Battle Squadron","Electronic Arts","Innerprise","02/19/2019","Loose","18.24","59.96","102.5","18.24","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Boogerman","Interplay Entertainment Corp.","Interplay Entertainment Corp.","02/08/2020","Loose","29","48.5","175","29","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"College Football's National Championship II","Sega","BlueSky Software","02/19/2019","Loose","5.14","6.9","9.99","5.14","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Columns","Sega","Sega CS R&D 2","02/19/2019","CIB","5.11","10","25.7","10","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Earthworm Jim","Playmates Interactive Entertainment, Inc.","Shiny Entertainment, Inc.","01/31/2020","CIB","22.5","61","194.5","61","30",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Eternal Champions","Sega","SEGA Interactive Development Division","02/23/2019","Loose","5","15.25","74","5","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Flashback: The Quest for Identity","U.S. Gold Ltd.","Delphine Software International","02/14/2020","Loose","10.15","24.9","69.52","10.15","10",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"General Chaos","Electronic Arts","Game Refuge Inc.","02/19/2019","CIB","18.63","40.5","88.13","40.5","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Golden Axe","Sega","Sega CS R&D 2","09/12/2020","CIB","15.88","44.99","93.81","44.99","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"James 'Buster' Douglas Knockout Boxing","Sega","Taito Corporation","09/18/2020","CIB","8.99","11.98","22.86","11.98","7",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Jurassic Park","Sega of America, Inc.","BlueSky Software","02/19/2019","Loose","7.33","16.18","64.7","7.33","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Madden NFL '94","Electronic Arts","Electronic Arts","02/19/2019","Loose","4.24","7.95","33.7","4.24","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Mercs","Sega","Capcom","02/19/2019","CIB","22.19","44.34","127.62","44.34","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Michael Jackson's Moonwalker","Sega","Sega","07/24/2021","CIB","65.73","156.92","367","156.92","150",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Mortal Kombat","Arena Entertainment","Probe Software","08/31/2019","Loose","9.44","24.03","352.5","9.44","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"NBA Jam Tournament Edition","Acclaim Entertainment, Inc.","Midway","02/19/2019","Loose","10","15.25","127.5","10","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"NFL Football '94 Starring Joe Montana","Sega","BlueSky Software","02/19/2019","Loose","5.39","5.42","23.86","5.39","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Pete Sampras Tennis","Codemasters","Codemasters","01/29/2021","Loose","15.55","26.55","71.25","15.55","4.99",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic & Knuckles","Sega","Sega Technical Institute","02/19/2019","Loose","20","60.75","352.32","20","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic Spinball","Sega","Polygames","02/19/2019","Loose","8.47","14.24","59.73","8.47","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic the Hedgehog","Sega","Sonic Team","11/15/2019","CIB","9.99","19.62","102.55","19.62","20",10,?,?,No, 0%,"not the 'not for resale' version"
"Genesis","VideoGame",1,0,0,"Sonic the Hedgehog 2","Sega","Sega Technical Institute","02/19/2019","Loose","6.95","13.66","340","6.95","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Sonic the Hedgehog 3","Sega","Sega Technical Institute","02/19/2019","Loose","19.12","42.26","59.69","19.12","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Street Fighter II: Special Champion Edition","Capcom","Capcom","02/19/2019","Loose","6.8","18.99","158.38","6.8","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Streets of Rage","Sega","Sega CS R&D 2","03/06/2020","Loose","33.5","62.38","420.58","33.5","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Streets of Rage 2","Sega","Ancient","01/25/2020","Boxed","21.8","68.3","153.64","44.79","35",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Super Baseball 2020","Electronic Arts","NuFX","11/28/2019","CIB","11.47","20.98","26.84","20.98","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Teenage Mutant Ninja Turtles: Tournament Fighters","Konami","Konami","02/14/2020","Loose","17.52","31.13","122.51","17.52","15",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Terminator 2: Judgment Day","Flying Edge, Inc.","Bits Studios","02/19/2019","Loose","15.25","20.57","22.69","15.25","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"The Lion King","Virgin Interactive Entertainment, Inc.","Krisalis Software Ltd.","01/06/2020","Loose","7.49","14.35","27.04","7.49","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"ToeJam & Earl","Sega","Johnson-Voorsanger Productions","08/13/2021","CIB+","28.07","67.5","87.34","67.5","97",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"X-Men","Sega of America, Inc.","Western Technologies Inc.","02/19/2019","CIB","10.5","19.62","113.69","19.62","-1.0",?,?,?,No, 0%,""
"Genesis","VideoGame",1,0,0,"Zombies Ate My Neighbors","Konami","LucasArts Entertainment Company LLC","11/28/2019","Loose","32.49","66","154.34","32.49","-1.0",?,?,?,No, 0%,""
"Genesis","System",1,0,0,"Sega Genesis Model 2 Console","MISSING FROM DB","MISSING FROM DB","02/19/2019","Loose","34.31","76.14","190.35","34.31","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 3 Button Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","14.79","24","60","14.79","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 3 Button Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","14.79","24","60","14.79","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 6 Button Controller","MISSING FROM DB","MISSING FROM DB","03/24/2019","Loose","19.99","42.35","67.65","19.99","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis 6 Button Controller","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","19.99","42.35","67.65","19.99","-1.0",?,?,?,"N/A","N/A",""
"Genesis","System",1,0,0,"Sega Genesis Mini","MISSING FROM DB","MISSING FROM DB","07/17/2021","CIB","21.49","61.67","70","61.67","-1.0",?,?,?,"N/A","N/A",""
"Genesis","Peripheral",1,0,0,"Sega Genesis Team Player","MISSING FROM DB","MISSING FROM DB","08/20/2021","CIB","-1.0", "-1.0", "-1.0", "-1.0","-1.0",?,?,?,"N/A","N/A",""
"Switch","VideoGame",1,0,0,"Bayonetta 2","Nintendo","PlatinumGames","02/20/2019","CIB","33.96","37.3","64.5","37.3","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Bendy and the Ink Machine","null","null","06/08/2019","CIB+","16.32","17.31","22.3","17.31","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Daemon X Machina","Nintendo","Marvelous","07/23/2021","CIB","31.74","34","40.6","34","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Dragon Quest Builders","Nintendo","Square Enix","03/29/2020","CIB","44.45","66.09","101.49","66.09","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Katamari Damacy REROLL","Bandai Namco Entertainment","Bandai Namco Entertainment","03/29/2020","CIB","13.99","14.71","16.55","14.71","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Mario Kart 8 Deluxe","Nintendo","Nintendo","06/03/2019","CIB+","38.71","39","54","39","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Mario Tennis Aces","Nintendo","Camelot Software Planning","02/20/2019","CIB","33.75","36.23","39.61","36.23","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Marvel Ultimate Alliance 3: The Black Order","Nintendo","Team Ninja","07/23/2021","CIB","36.36","37.5","52","37.5","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"New Super Mario Bros. U Deluxe","Nintendo","Nintendo","06/03/2019","CIB+","32","35","39","35","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Pokémon Shield","Nintendo","Game Freak","07/23/2021","CIB","36","37.75","52","37.75","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"SNK 40th Anniversary Collection","NIS America, Inc.","Digital Eclipse","02/20/2019","CIB","36.9","53.07","70.59","53.07","?",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Sonic Mania Plus","Sega","Pagoda Software","02/19/2019","CIB+","20.11","35.87","62","35.87","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Streets of Rage 4","DotEmu","Lizardcube","07/09/2020","CIB+","27.49","35","44.5","35","50",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Mario 3D All-Stars","Nintendo","Nintendo","09/14/2020","CIB","37.5","38.97","45.98","38.97","60",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Mario Odyssey","Nintendo","Nintendo","02/19/2019","CIB","30","30.75","35.75","30.75","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Smash Bros. Ultimate","Nintendo","Bandai Namco Entertainment","02/19/2019","CIB","36.49","39.38","42.29","39.38","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Breath of the Wild","Nintendo","Nintendo","02/19/2019","CIB","35.5","38.96","41","38.96","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Link's Awakening","Nintendo","Grezzo","09/21/2019","CIB+","33","33","40","33","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Skyward Sword HD","Nintendo","Nintendo","07/23/2021","CIB","37.65","42","56","42","-1.0",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Witcher 3: Wild Hunt Complete Edition","CD Projekt","CD Projekt RED Sp. z o.o.","07/23/2021","CIB+","34.91","37.35","50.99","37.35","-1.0",?,?,?,No, 0%,""
"Switch","Peripheral",1,0,0,"Joy-Con Neon Red & Neon Blue","MISSING FROM DB","MISSING FROM DB","02/24/2019","Loose","38.67","43.78","57.16","38.67","-1.0",?,?,?,"N/A","N/A",""
"Switch","Peripheral",1,0,0,"Joy-Con Neon Red & Neon Blue","MISSING FROM DB","MISSING FROM DB","05/18/2019","Loose","38.67","43.78","57.16","38.67","-1.0",?,?,?,"N/A","N/A",""
"Switch","System",1,0,0,"Nintendo Switch with Blue and Red Joy-con","MISSING FROM DB","MISSING FROM DB","02/19/2019","CIB","234.77","295.13","314.42","295.13","-1.0",?,?,?,"N/A","N/A",""
"Switch","Peripheral",1,0,0,"Nintendo Switch Pro Controller","MISSING FROM DB","MISSING FROM DB","02/24/2019","Loose","36.51","46.74","48.26","36.51","-1.0",?,?,?,"N/A","N/A",""
"Master System","VideoGame",1,0,0,"After Burner","Sega","Sega R&D2","06/18/2021","Loose","8.24","11.99","32","8.24","9.99",?,?,?,No, 0%,""
"Master System","VideoGame",1,0,0,"California Games","Epyx, Inc.","Epyx","07/25/2021","CIB","18.99","20.63","35","20.63","16",?,?,?,No, 0%,""
